,text_surronding,Gender
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168004,"vous rappelez pas ?Un frisson la saisit , et elle",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168008,"frisson la saisit , et elle baissa la tête .",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168013,elle baissa la tête . Il lui posa doucement la,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168014,baissa la tête . Il lui posa doucement la main,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168024,sur le bras . – Je vous assure que vous,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168025,le bras . – Je vous assure que vous m',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168028,– Je vous assure que vous m' avez fait bien,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168029,Je vous assure que vous m' avez fait bien souffrir,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168047,dans la voix :– Mais j' avais peur pour mon,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168051,Mais j' avais peur pour mon enfant !Elle lui conta,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168054,peur pour mon enfant !Elle lui conta la maladie du,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168074,– Merci ! merci ! Je ne doute plus !,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168079,Je ne doute plus ! je vous aime comme toujours,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168080,ne doute plus ! je vous aime comme toujours !–,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168096,pas vrai !– Pourquoi ?Elle le regarda froidement . –,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168101,le regarda froidement . – Vous oubliez l' autre !,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168108,l' autre ! Celle que vous promenez aux courses !,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168116,"courses ! La femme dont vous avez le portrait ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168121,"vous avez le portrait , votre maîtresse !– Eh bien",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168131,", oui ! s' écria Frédéric . Je ne nie",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168133,! s' écria Frédéric . Je ne nie rien .,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168138,Je ne nie rien . Je suis un misérable !,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168144,suis un misérable ! écoutez - moi !S' il l',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168165,"suicide . Du reste , il l' avait rendue fort",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168178,se venger sur elle de sa propre honte . –,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168186,. – Quel supplice ! Vous ne comprenez pas ?Mme,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168193,"comprenez pas ?Mme Arnoux tourna son beau visage , en",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168198,"son beau visage , en lui tendant la main ;",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168233,", face à face , l' un près de l'",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168237,", l' un près de l' autre . – Est",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168245,– Est - ce que vous pouviez croire que je,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168249,que vous pouviez croire que je ne vous aimais plus,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168251,pouviez croire que je ne vous aimais plus ?Elle répondit,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168273,"en dépit de tout , je sentais au fond de",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168278,je sentais au fond de mon cœur que cela était,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168296,nous deux s' évanouirait !– Moi aussi ! et j',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168300,!– Moi aussi ! et j' avais des besoins de,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168305,"j' avais des besoins de vous revoir , à en",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168316,"!– Une fois , reprit - elle , dans le",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168325,"le Palais - Royal , j' ai passé à côté",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168331,ai passé à côté de vous !– Vraiment ?Et il,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168335,de vous !– Vraiment ?Et il lui dit le bonheur,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168336,vous !– Vraiment ?Et il lui dit le bonheur qu',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168341,lui dit le bonheur qu' il avait eu en la,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168345,qu' il avait eu en la retrouvant chez les Dambreuse,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168354,Dambreuse . – Mais comme je vous détestais le soir,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168355,". – Mais comme je vous détestais le soir ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168365,en sortant de là !– Pauvre garçon !– Ma vie,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168368,là !– Pauvre garçon !– Ma vie est si triste,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168400,"humiliations , tout ce que j' endure comme épouse et",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168406,"endure comme épouse et comme mère , puisqu' on doit",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168413,"puisqu' on doit mourir , je ne me plaindrais pas",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168429,"d' affreux , c' est ma solitude , sans personne",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168439,". . . – Mais je suis là , moi",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168443,"Mais je suis là , moi !– Oh ! oui",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168452,oui !Un sanglot de tendresse l' avait soulevée . Ses,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168456,tendresse l' avait soulevée . Ses bras s' écartèrent ;,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168501,"yeux , ouverts démesurément , l' examinaient , tout pleins",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168515,"indignation . Enfin , Rosanette lui dit :– Je viens",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168522,":– Je viens parler à M . Arnoux , pour",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168530,", pour affaires . – Il n' y est pas",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168536,"n' y est pas , vous le voyez . –",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168537,"y est pas , vous le voyez . – Ah",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168548,"c' est vrai ! reprit la Maréchale , votre bonne",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168551,"! reprit la Maréchale , votre bonne avait raison !",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168563,"!Et , se tournant vers Frédéric :– Te voilà ici",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168565,"se tournant vers Frédéric :– Te voilà ici , toi",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168569,":– Te voilà ici , toi ?Ce tutoiement , donné",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168575,"?Ce tutoiement , donné devant elle , fit rougir Mme",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168579,"devant elle , fit rougir Mme Arnoux , comme un",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168590,en plein visage . – Il n' y est pas,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168596,"n' y est pas , je vous le répète !Alors",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168597,"y est pas , je vous le répète !Alors ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168602,"vous le répète !Alors , la Maréchale , qui regardait",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168605,"!Alors , la Maréchale , qui regardait çà et là",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168618,":– Rentrons - nous ? J' ai un fiacre ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168626,"fiacre , en bas . Il faisait semblant de ne",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168653,Partez ! partez ! dit Mme Arnoux . Ils sortirent,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168659,Arnoux . Ils sortirent . Elle se pencha sur la,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168687,haut de l' escalier . Frédéric poussa Rosanette dans le,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168689,"l' escalier . Frédéric poussa Rosanette dans le fiacre ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168694,"Rosanette dans le fiacre , se mit en face d'",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168699,"se mit en face d' elle , et , pendant",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168709,"toute la route , ne prononça pas un mot .",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168719,"L' infamie dont le rejaillissement l' outrageait , c' était",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168724,"l' outrageait , c' était lui - même qui en",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168727,c' était lui - même qui en était la cause,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168733,en était la cause . Il éprouvait tout à la,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168749,écrasante et le regret de sa félicité ; quand il,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168753,de sa félicité ; quand il allait enfin la saisir,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168756,"; quand il allait enfin la saisir , elle était",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168769,"et par la faute de celle - là , de",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168781,", de cette catin . Il aurait voulu l' étrangler",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168784,catin . Il aurait voulu l' étrangler ; il étouffait,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168787,aurait voulu l' étrangler ; il étouffait . Rentrés chez,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168794,". Rentrés chez eux , il jeta son chapeau sur",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168796,"chez eux , il jeta son chapeau sur un meuble",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168802,"chapeau sur un meuble , arracha sa cravate . –",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168803,"sur un meuble , arracha sa cravate . – Ah",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168809,cravate . – Ah ! tu viens de faire quelque,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168819,"chose de propre , avoue - le !Elle se campa",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168826,!Elle se campa fièrement devant lui . – Eh bien,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168841,le mal ?– Comment ! Tu m' espionnes ?– Est,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168842,mal ?– Comment ! Tu m' espionnes ?– Est -,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168848,espionnes ?– Est - ce ma faute ? Pourquoi vas,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168853,ma faute ? Pourquoi vas - tu te divertir chez,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168865,honnêtes ?– N' importe ! Je ne veux pas que,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168870,Je ne veux pas que tu les insultes . –,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168877,insultes . – En quoi l' ai - je insultée,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168879,– En quoi l' ai - je insultée ?Il n',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168915,. . – Ah ! tu nous ennuies avec tes,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168919,! tu nous ennuies avec tes anciennes !– Misérable !Il,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168930,le poing . – Ne me tue pas ! Je,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168931,poing . – Ne me tue pas ! Je suis,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168934,Ne me tue pas ! Je suis enceinte !Frédéric se,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168942,!Frédéric se recula . – Tu mens !– Mais regarde,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168947,Tu mens !– Mais regarde - moi !Elle prit un,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168957,"flambeau , et , montrant son visage :– T' y",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168963,visage :– T' y connais - tu ?De petites taches,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168970,"?De petites taches jaunes maculaient sa peau , qui était",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168978,qui était singulièrement bouffie . Frédéric ne nia pas l',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168985,nia pas l' évidence . Il alla ouvrir la fenêtre,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_168991,"alla ouvrir la fenêtre , fit quelques pas de long",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169001,"en large , puis s' affaissa dans un fauteuil .",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169023,", et puis bouleversait tous ses projets . L' idée",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169035,"père , d' ailleurs , lui paraissait grotesque , inadmissible",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169056,? . . . Et sa rêverie devint tellement profonde,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169063,"devint tellement profonde , qu' il eut une sorte d'",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169070,"une sorte d' hallucination . Il voyait là , sur",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169093,"à Mme Arnoux et à lui - même , un",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169125,bouclants ! Oh ! comme il l' aurait aimée !,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169132,aurait aimée ! Et il lui semblait entendre sa voix,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169154,"déshabiller , s' approcha de lui , aperçut une larme",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169160,", aperçut une larme à ses paupières , et le",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169164,"à ses paupières , et le baisa sur le front",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169172,"le front , gravement . Il se leva , en",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169183,":– Parbleu ! On ne le tuera pas , ce",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169187,"ne le tuera pas , ce marmot !Alors , elle",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169195,", elle bavarda beaucoup . Ce serait un garçon ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169204,", bien sûr ! On l' appellerait Frédéric . Il",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169211,"Frédéric . Il fallait commencer son trousseau ; et ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169224,"si heureuse , une pitié le prit . Comme il",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169228,"pitié le prit . Comme il ne ressentait , maintenant",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169237,"maintenant , aucune colère , il voulut savoir la raison",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169243,"voulut savoir la raison de sa démarche , tout à",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169256,"C' est que Mlle Vatnaz lui avait envoyé , ce",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169292,en aurais donné ! dit Frédéric . – C' était,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169351,"par le portier ) , Frédéric se rendit chez Mlle",Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169358,rendit chez Mlle Vatnaz . Il se cogna dans l',Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169377,de voix et de musique le guidait . Il ouvrit,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169380,de musique le guidait . Il ouvrit une porte et,Male
Flaubert-Gustave_L-Education-sentimentale_<Compain-9798>_169385,Il ouvrit une porte et tomba au milieu d' un,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_75886,"?– Oui ! mais pas Jacques Arnoux , reprit -",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_75895,"- elle . Alors , il se mit à divaguer",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_75903,"à divaguer , protestant de son innocence . C' était",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76005,"sur la cheminée , et lui tendit une facture grande",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76012,une facture grande ouverte . Arnoux rougit jusqu' aux oreilles,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76018,rougit jusqu' aux oreilles et ses traits décomposés s' enflèrent,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76033,"Mais . . . répondit - il , lentement ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76111,"! oui , oui , je me rappelle , dit",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76116,"je me rappelle , dit - il enfin . C'",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76126,"est une commission . – Vous devez savoir cela ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76131,"Vous devez savoir cela , vous , Frédéric ?Frédéric se",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76133,"savoir cela , vous , Frédéric ?Frédéric se taisait .",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76142,. – Une commission dont j' étais chargé . .,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76163,Et pour qui ?– Pour sa maîtresse . – Pour,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76183,toute droite . – Je te jure . – Ne,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76216,", peut - être , votre délicatesse ?– Du moment",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76227,"on s' emporte , reprit Arnoux , en cherchant son",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76231,"reprit Arnoux , en cherchant son chapeau , et qu'",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76256,"Ne vous mariez pas , mon pauvre ami , non",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76263,"ami , non , croyez - moi !Et il décampa",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76266,", croyez - moi !Et il décampa , ayant besoin",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76278,"l' air . Alors , il se fit un grand",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76343,la crépitation du feu . Mme Arnoux venait de se,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76362,", dans le fauteuil ; elle mordait ses lèvres en",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76364,le fauteuil ; elle mordait ses lèvres en grelottant ;,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76369,ses lèvres en grelottant ; ses deux mains se levèrent,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76377,"se levèrent , un sanglot lui échappa , elle pleurait",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76380,"un sanglot lui échappa , elle pleurait . Il se",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76383,"échappa , elle pleurait . Il se mit sur la",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76406,à une personne malade :– Vous ne doutez pas que,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76411,Vous ne doutez pas que je ne partage ? .,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76418,partage ? . . . Elle ne répondit rien .,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76428,"Mais , continuant tout haut ses réflexions :– Je le",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76431,tout haut ses réflexions :– Je le laisse bien libre,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76432,haut ses réflexions :– Je le laisse bien libre !,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76437,le laisse bien libre ! Il n' avait pas besoin,Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76455,"C' était la conséquence de ses habitudes sans doute ,",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76460,"ses habitudes sans doute , il n' y avait pas",Male
Flaubert-Gustave_L-Education-sentimentale_<Jacques Arnoux-4545>_76484,. . – Que voyez - vous donc de plus,Male
