,text_surronding
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114320,"? … – Personne , je vous jure … –"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114321,"… – Personne , je vous jure … – Personne"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114328,… – Personne ? … Vous me l' affirmez ?
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114329,– Personne ? … Vous me l' affirmez ? …
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114335,l' affirmez ? … – Je vous l' ai juré
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114336,affirmez ? … – Je vous l' ai juré …
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114344,juré … – Oh ! J' y suis maintenant !
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114351,suis maintenant ! s' exclama le procureur . Et il
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114355,exclama le procureur . Et il parut soudain plus troublé
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114364,"troublé . – Que voulez - vous dire , mon"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114368,"voulez - vous dire , mon ami ? … –"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114379,! rien ! … Et Sinnamari se passait la main
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114388,main sur le front . Il venait de se souvenir
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114407,", l' extravagante phrase dont lui avait parlé Dixmer et"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114421,cause de l' évanouissement de ce jeune homme … Oui
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114427,"jeune homme … Oui , il se rappelait maintenant l'"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114449,que cette phrase revenait à ses oreilles … au moment
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114456,… au moment même où Liliane lui demandait de lui
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114457,au moment même où Liliane lui demandait de lui faire
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114460,où Liliane lui demandait de lui faire cadeau de la
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114474,rue des Saules ! Pouvait - il croire à un
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114482,à un simple rapprochement ? Liliane était - elle l'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114484,simple rapprochement ? Liliane était - elle l' instrument inconscient
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114512,– Eh bien ? demanda Liliane . – Eh bien
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114519,– Eh bien ! répéta le procureur qui semblait revenir
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114521,bien ! répéta le procureur qui semblait revenir de très
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114528,revenir de très loin et qui reprenait peu à peu
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114533,qui reprenait peu à peu son sang - froid …
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114539,sang - froid … – Mon troisième souhait ? Qu'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114545,troisième souhait ? Qu' avez - vous décidé d' en
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114553,d' en faire ? – Je ne puis vous donner
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114556,"? – Je ne puis vous donner cette propriété ,"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114561,"vous donner cette propriété , Liliane , répliqua Sinnamari d'"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114564,"propriété , Liliane , répliqua Sinnamari d' un ton ferme"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114573,"ferme . – Vraiment ! je le regrette , vous"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114577,"! je le regrette , vous m' auriez fait un"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114578,"je le regrette , vous m' auriez fait un très"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114587,très grand plaisir . Et elle se leva apparemment fâchée
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114594,"leva apparemment fâchée , et passa dans sa chambre ."
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114596,"fâchée , et passa dans sa chambre . Sinnamari voulut"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114599,passa dans sa chambre . Sinnamari voulut l' y suivre
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114601,"sa chambre . Sinnamari voulut l' y suivre , mais"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114606,"l' y suivre , mais elle lui colla la porte"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114607,"y suivre , mais elle lui colla la porte sur"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114615,porte sur le nez et tira le verrou . Alors
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114620,"tira le verrou . Alors Sinnamari , n' ayant plus"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114626,", n' ayant plus pour le dompter le regard de"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114631,"le dompter le regard de Liliane , cria à la"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114635,"de Liliane , cria à la courtisane , à travers"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114667,point d' un homme comme lui ; qu' il en
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114670,homme comme lui ; qu' il en avait assez du
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114678,assez du rôle ridicule qu' elle lui faisait jouer ;
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114679,du rôle ridicule qu' elle lui faisait jouer ; qu'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114684,lui faisait jouer ; qu' il saurait bien se passer
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114690,"saurait bien se passer d' elle , et autres balivernes"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114709,frémir du reste . Quand Liliane revint dans le boudoir
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114715,"revint dans le boudoir , il fut tout étonné de"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114722,tout étonné de constater que son refus de lui donner
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114725,constater que son refus de lui donner la petite maison
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114740,et que les reproches dont il avait accompagné ce refus
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114746,avait accompagné ce refus ne l' avaient point autrement bouleversée
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114755,"bouleversée . Au contraire , elle n' avait jamais été"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114766,calme . – M' expliquerez - vous quelle est cette
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114778,vouloir cette bicoque ? dit - il . – M'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114784,il . – M' expliquerez - vous celle que vous
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114788,expliquerez - vous celle que vous avez de me la
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114791,celle que vous avez de me la refuser ? dit
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114796,me la refuser ? dit - elle . – C'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114807,un coin de terre qui me vient de ma mère
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114810,"terre qui me vient de ma mère , Liliane ,"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114813,"vient de ma mère , Liliane , et où j'"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114817,", Liliane , et où j' ai des souvenirs de"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114829,– Tant pis ! – Vous n' êtes point trop
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114851,"condition … – Dites ! Liliane , dites … Et"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114856,"Liliane , dites … Et Sinnamari était tout à fait"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114863,tout à fait heureux de la voir abandonner ce qu'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114868,"la voir abandonner ce qu' il appelait une fantaisie ,"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114877,", avec cette facilité ! Il s' était donc trompé"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114900,"que de l' imagination de sa part … Comment ,"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114909,", du reste , eût - il pu en être"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114920,? Vraiment la présence de Liliane faisait de lui un
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114923,présence de Liliane faisait de lui un autre homme .
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114928,lui un autre homme . Il poussa un soupir .
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114937,". – Eh bien ! mon cher Sinna , puisque"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114942,"mon cher Sinna , puisque vous ne pouvez me donner"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114945,", puisque vous ne pouvez me donner cette petite maison"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114956,"la rue des Saules , vous m' en offrirez une"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114957,"rue des Saules , vous m' en offrirez une autre"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114964,"offrirez une autre , fit Liliane . – C' est"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114974,cela ! Tout ce que vous voudrez … – Elle
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114992,"… – Un palais , Liliane ! Un palais …"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_114998,! Un palais … – Vous n' êtes jamais sérieux
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115004,"n' êtes jamais sérieux … Tenez , donnez - moi"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115007,"sérieux … Tenez , donnez - moi en place de"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115021,"la rue des Saules , votre grande propriété de Brétigny"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115028,"propriété de Brétigny , et je vous aimerai , Sinna"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115029,"de Brétigny , et je vous aimerai , Sinna !"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115032,"et je vous aimerai , Sinna ! … – C'"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115040,"– C' est vrai , Liliane , vous m' aimerez"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115042,"est vrai , Liliane , vous m' aimerez ? …"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115043,"vrai , Liliane , vous m' aimerez ? … C'"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115050,? … C' est que vous m' avez dit si
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115051,… C' est que vous m' avez dit si souvent
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115058,dit si souvent cela que je n' ose plus y
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115068,"croire … N' importe , Liliane , ma propriété de"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115070,"N' importe , Liliane , ma propriété de Brétigny est"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115076,propriété de Brétigny est à vous … – Merci !
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115093,Que cette propriété est à moi … – A qui
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115099,… – A qui voulez - vous que je l'
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115102,qui voulez - vous que je l' écrive ? –
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115108,l' écrive ? – Etes - vous drôle ! A
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115113,- vous drôle ! A votre notaire … – A
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115129,- même . – Comme vous êtes pressée d' avoir
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115134,"vous êtes pressée d' avoir ma propriété , Liliane …"
Leroux-Gaston_Le-Roi-Mystere_<C'-4764>_115137,"d' avoir ma propriété , Liliane … – Regrettez -"
